<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MTSS,D,20150909,000000,228.4500000,229.7000000,227.0000000,227.0000000,1253580
MTSS,D,20150910,000000,226.5000000,228.2500000,224.6000000,225.8000000,1355240
MTSS,D,20150911,000000,226.5500000,226.7000000,224.5500000,225.5000000,891900
MTSS,D,20150914,000000,225.2000000,226.6000000,224.3000000,225.7000000,1685190
MTSS,D,20150915,000000,225.5500000,225.8000000,222.2000000,222.5000000,2078120
MTSS,D,20150916,000000,222.8500000,227.9500000,221.2500000,227.3000000,2528460
MTSS,D,20150917,000000,227.8000000,229.0500000,225.6500000,225.6500000,2138040
MTSS,D,20150918,000000,226.5500000,228.3000000,221.0000000,223.8500000,3241270
MTSS,D,20150921,000000,223.0000000,225.2500000,221.7000000,222.2500000,1197610
MTSS,D,20150922,000000,223.0500000,224.0000000,221.0000000,221.9500000,3513830
MTSS,D,20150923,000000,222.1500000,223.6000000,216.4000000,216.7000000,3186720
MTSS,D,20150924,000000,217.0000000,218.9500000,213.1500000,213.1500000,1877720
MTSS,D,20150925,000000,214.3000000,217.9000000,213.7000000,215.1500000,2568760
MTSS,D,20150928,000000,215.0000000,216.8500000,210.6500000,210.8000000,1802800
MTSS,D,20150929,000000,210.7500000,212.6500000,208.3000000,211.3500000,2843200
MTSS,D,20150930,000000,212.5000000,216.1000000,211.8500000,212.7000000,3410300
MTSS,D,20151001,000000,214.1500000,215.1000000,211.0500000,211.3500000,1701350
MTSS,D,20151002,000000,212.1500000,212.8000000,207.5000000,209.7000000,2740650
MTSS,D,20151005,000000,211.5000000,216.8000000,211.1500000,214.6500000,2752660
MTSS,D,20151006,000000,214.8500000,216.1500000,213.5000000,214.7500000,2210300
MTSS,D,20151007,000000,215.3000000,215.5000000,210.5000000,211.0000000,6121020
MTSS,D,20151008,000000,211.6000000,214.4000000,210.6000000,213.9500000,2738330
MTSS,D,20151009,000000,215.1000000,218.0000000,214.1000000,216.5000000,3636670
MTSS,D,20151012,000000,217.8000000,219.0000000,214.3500000,215.2500000,3223980
MTSS,D,20151013,000000,210.9500000,214.9500000,209.6000000,214.9000000,2220100
MTSS,D,20151014,000000,214.4000000,216.5500000,213.0000000,216.0500000,1874960
MTSS,D,20151015,000000,216.0500000,221.1500000,215.2000000,219.6500000,3281440
MTSS,D,20151016,000000,220.4000000,222.0000000,217.5000000,219.0000000,2211770
MTSS,D,20151019,000000,219.1000000,221.0000000,217.0000000,217.6000000,2264040
MTSS,D,20151020,000000,217.8000000,218.4000000,213.9000000,214.2500000,2119610
MTSS,D,20151021,000000,214.3500000,215.1500000,211.5000000,212.7500000,2406080
MTSS,D,20151022,000000,213.1000000,213.1000000,210.1000000,211.0000000,2899270
MTSS,D,20151023,000000,211.6500000,213.5000000,210.8000000,211.1500000,2434280
MTSS,D,20151026,000000,212.0000000,214.9000000,210.5000000,213.5000000,2289720
MTSS,D,20151027,000000,212.6500000,213.7000000,211.1500000,212.5500000,1266970
MTSS,D,20151028,000000,211.6500000,214.2500000,211.4500000,214.0000000,1320690
MTSS,D,20151029,000000,214.2000000,214.7500000,211.0500000,211.2000000,2337170
MTSS,D,20151030,000000,211.2000000,212.6500000,206.7500000,208.3000000,4312050
MTSS,D,20151102,000000,208.4500000,211.6500000,207.9500000,211.2000000,1984350
MTSS,D,20151103,000000,211.4500000,212.9500000,209.2000000,209.2000000,3750440
MTSS,D,20151105,000000,209.5500000,211.3000000,201.0000000,202.0000000,6779120
MTSS,D,20151106,000000,202.8000000,205.2000000,202.0000000,202.5500000,3170450
MTSS,D,20151109,000000,203.0500000,204.0000000,200.0000000,200.5000000,2243500
MTSS,D,20151110,000000,200.0000000,201.3000000,194.3000000,194.7000000,4959760
MTSS,D,20151111,000000,195.1000000,198.2000000,186.7000000,193.5500000,11618370
MTSS,D,20151112,000000,195.6500000,198.7000000,193.5500000,195.0000000,3437290
MTSS,D,20151113,000000,193.6000000,195.5000000,192.0000000,194.4000000,2013520
MTSS,D,20151116,000000,194.0000000,201.9000000,193.6500000,199.0500000,4415330
MTSS,D,20151117,000000,200.5500000,210.5500000,200.5500000,209.8500000,7745970
MTSS,D,20151118,000000,210.5500000,217.5000000,210.4000000,214.9000000,6824200
MTSS,D,20151119,000000,216.0500000,218.2000000,212.0000000,214.1000000,5930800
MTSS,D,20151120,000000,214.4500000,219.5500000,213.1500000,219.3000000,3244040
MTSS,D,20151123,000000,220.0500000,221.9000000,217.2000000,221.7000000,3451700
MTSS,D,20151124,000000,221.7000000,224.0000000,211.6000000,212.8500000,7921450
MTSS,D,20151125,000000,214.2000000,219.5500000,214.0000000,219.0000000,3049020
MTSS,D,20151126,000000,219.0000000,222.4500000,216.0500000,217.5000000,3451980
MTSS,D,20151127,000000,216.5000000,217.7000000,214.0000000,214.0500000,2589110
MTSS,D,20151130,000000,214.9000000,218.1000000,214.0000000,217.7000000,2870700
MTSS,D,20151201,000000,218.0500000,219.8000000,215.5000000,216.5000000,1685150
MTSS,D,20151202,000000,217.0500000,218.8000000,216.5500000,217.0000000,1327480
MTSS,D,20151203,000000,216.5000000,217.5500000,215.0000000,217.5500000,1384970
MTSS,D,20151204,000000,218.1000000,219.0000000,214.4000000,214.8000000,2626020
MTSS,D,20151207,000000,214.8000000,216.7500000,212.0000000,216.0000000,3529860
MTSS,D,20151208,000000,215.0000000,218.3000000,213.2500000,215.9500000,3868660
MTSS,D,20151209,000000,215.9500000,218.5000000,215.1500000,218.4500000,2125300
MTSS,D,20151210,000000,218.0500000,221.6000000,215.5000000,217.0000000,3567910
MTSS,D,20151211,000000,217.4000000,218.9500000,214.7500000,216.0000000,2324360
MTSS,D,20151214,000000,215.9000000,216.7500000,211.3500000,213.5500000,4649440
MTSS,D,20151215,000000,214.1000000,217.9000000,214.0500000,217.0000000,1967510
MTSS,D,20151216,000000,217.2000000,221.7500000,217.0000000,220.0000000,3046040
MTSS,D,20151217,000000,220.2000000,222.0000000,219.1000000,221.1000000,2452480
MTSS,D,20151218,000000,220.1500000,221.5000000,216.4000000,221.5000000,2412710
MTSS,D,20151221,000000,220.3500000,220.8500000,212.3000000,213.0500000,3605930
MTSS,D,20151222,000000,214.6000000,215.4500000,212.4000000,212.8500000,1352330
MTSS,D,20151223,000000,213.7500000,215.9500000,210.7000000,211.7500000,3631190
MTSS,D,20151224,000000,213.2500000,214.8000000,211.6000000,213.0000000,1560910
MTSS,D,20151225,000000,213.0000000,213.1000000,211.0000000,212.2000000,656820
MTSS,D,20151228,000000,212.1500000,212.4500000,210.2000000,210.2500000,1159230
MTSS,D,20151229,000000,210.5000000,211.5000000,205.3500000,211.5000000,3415320
MTSS,D,20151230,000000,211.0500000,212.5000000,209.0500000,210.0000000,1292760
MTSS,D,20160104,000000,210.4500000,210.9500000,207.3500000,208.4500000,631620
MTSS,D,20160105,000000,209.0500000,210.9500000,208.3000000,210.7500000,651610
MTSS,D,20160106,000000,210.6000000,212.4000000,208.6500000,210.0000000,1048440
MTSS,D,20160111,000000,204.9500000,207.7000000,197.7500000,200.5500000,5064120
MTSS,D,20160112,000000,200.0000000,207.2500000,198.1000000,205.0000000,3497980
MTSS,D,20160113,000000,206.7000000,209.0000000,205.7500000,208.0000000,3942520
MTSS,D,20160114,000000,207.0000000,211.5000000,206.0500000,210.8500000,3371540
MTSS,D,20160115,000000,210.4000000,214.0000000,200.5000000,205.0000000,5054500
MTSS,D,20160118,000000,203.5500000,207.3500000,202.7500000,205.4000000,1313760
MTSS,D,20160119,000000,207.3000000,214.4500000,207.0500000,208.0000000,3054900
MTSS,D,20160120,000000,206.0500000,208.0000000,203.4500000,204.8000000,3576940
MTSS,D,20160121,000000,206.0500000,213.7000000,205.0500000,211.7000000,3371550
MTSS,D,20160122,000000,213.8000000,220.0000000,212.0500000,216.5000000,4905660
MTSS,D,20160125,000000,218.6500000,218.6500000,214.1000000,215.5000000,2982770
MTSS,D,20160126,000000,214.6500000,218.2500000,213.5500000,218.1000000,2140250
MTSS,D,20160127,000000,217.9500000,224.0000000,216.7500000,224.0000000,4450850
MTSS,D,20160128,000000,223.0000000,227.6500000,222.5500000,227.2000000,4329410
MTSS,D,20160129,000000,227.6500000,228.4000000,221.5000000,226.0000000,4198010
MTSS,D,20160201,000000,227.0000000,228.4500000,223.9000000,227.0000000,1966040
MTSS,D,20160202,000000,226.9000000,230.0000000,225.6000000,229.5000000,3616940
MTSS,D,20160203,000000,228.7000000,231.4000000,226.5000000,230.6000000,2921630
MTSS,D,20160204,000000,232.2000000,236.3000000,230.7500000,232.0000000,5624970
MTSS,D,20160205,000000,231.7500000,234.5000000,227.3500000,231.8500000,2876890
MTSS,D,20160208,000000,231.4500000,231.9500000,226.3500000,227.0000000,1773700
MTSS,D,20160209,000000,226.7500000,230.0000000,226.1000000,229.0000000,1593080
MTSS,D,20160210,000000,228.0500000,229.8500000,225.5000000,227.6000000,2399530
MTSS,D,20160211,000000,228.5000000,228.9000000,221.6000000,226.3000000,4550530
MTSS,D,20160212,000000,227.1500000,229.8000000,225.4500000,229.7500000,2020150
MTSS,D,20160215,000000,230.3500000,231.1000000,228.3000000,228.5000000,1167230
MTSS,D,20160216,000000,230.3000000,233.0000000,227.4000000,233.0000000,1748730
MTSS,D,20160217,000000,233.0500000,237.0000000,232.6000000,234.2000000,3531580
MTSS,D,20160218,000000,235.3500000,239.7000000,234.2000000,238.0000000,4408150
MTSS,D,20160219,000000,236.9500000,239.1500000,235.2000000,236.8000000,2951450
MTSS,D,20160220,000000,238.0000000,238.0000000,234.5500000,235.4500000,437960
MTSS,D,20160222,000000,236.0500000,238.5500000,235.0000000,238.0000000,1105670
MTSS,D,20160224,000000,236.3000000,236.9000000,226.5500000,228.0000000,3839160
MTSS,D,20160225,000000,229.5000000,231.0000000,226.6000000,228.1000000,3024240
MTSS,D,20160226,000000,228.7000000,232.9500000,228.7000000,230.2500000,2913050
MTSS,D,20160229,000000,229.9500000,235.6000000,227.4000000,233.0000000,3514030
MTSS,D,20160301,000000,233.6000000,235.4000000,230.1500000,230.9500000,2140170
MTSS,D,20160302,000000,231.0000000,232.1500000,230.3500000,231.0000000,964910
MTSS,D,20160303,000000,232.0000000,235.0000000,231.7500000,234.5000000,2981410
MTSS,D,20160304,000000,234.5000000,234.9000000,232.0000000,234.6500000,1581650
MTSS,D,20160307,000000,235.0000000,240.0000000,234.3000000,239.6500000,2736030
MTSS,D,20160309,000000,237.9500000,239.4500000,235.5000000,236.5000000,3107960
MTSS,D,20160310,000000,236.9000000,237.6000000,232.4000000,232.8000000,2211880
MTSS,D,20160311,000000,232.7500000,236.9000000,231.1000000,231.8500000,3299170
MTSS,D,20160314,000000,234.0500000,235.0500000,231.3000000,232.9000000,1449260
MTSS,D,20160315,000000,233.5500000,235.3000000,232.0000000,232.1500000,3776890
MTSS,D,20160316,000000,232.5000000,236.9500000,232.4000000,236.9500000,1908920
MTSS,D,20160317,000000,237.2000000,239.7500000,233.4000000,236.0000000,5154900
MTSS,D,20160318,000000,236.1500000,238.0000000,234.5000000,234.5000000,3288990
MTSS,D,20160321,000000,234.3500000,237.4500000,231.5500000,237.2000000,2518130
MTSS,D,20160322,000000,237.4500000,240.0000000,237.4500000,239.9000000,3382420
MTSS,D,20160323,000000,238.6000000,239.5500000,234.5500000,235.5000000,2772710
MTSS,D,20160324,000000,234.9000000,236.9000000,233.4000000,236.0000000,2263720
MTSS,D,20160325,000000,236.9500000,238.1500000,235.6500000,236.5000000,555030
MTSS,D,20160328,000000,236.5500000,238.8500000,234.3500000,236.9500000,1059250
MTSS,D,20160329,000000,237.8000000,237.9500000,235.4000000,235.4000000,1333620
MTSS,D,20160330,000000,237.8500000,238.2000000,235.6000000,236.3500000,1734490
MTSS,D,20160331,000000,235.9500000,240.1000000,235.6000000,240.1000000,2902800
MTSS,D,20160401,000000,238.7000000,239.3500000,235.3500000,237.6000000,2625890
MTSS,D,20160404,000000,237.6500000,239.7500000,236.0500000,236.4500000,1451760
MTSS,D,20160405,000000,236.1000000,236.9000000,233.0500000,233.3000000,2902070
MTSS,D,20160406,000000,234.5000000,234.8000000,231.8000000,231.9000000,1786190
MTSS,D,20160407,000000,232.9500000,234.9000000,232.3000000,234.4000000,2468700
MTSS,D,20160408,000000,234.8000000,239.9000000,233.1500000,238.1000000,3242570
MTSS,D,20160411,000000,239.3000000,251.8500000,238.5500000,251.5000000,6305090
MTSS,D,20160412,000000,252.0000000,253.7500000,245.5000000,250.0000000,6354370
MTSS,D,20160413,000000,251.5000000,255.0000000,251.0000000,251.7000000,3194310
MTSS,D,20160414,000000,251.9000000,253.0000000,248.0000000,251.7500000,3185410
MTSS,D,20160415,000000,251.4500000,252.8500000,249.4000000,252.0000000,1552140
MTSS,D,20160418,000000,249.9500000,250.4000000,246.5000000,249.5000000,1941510
MTSS,D,20160419,000000,250.8000000,259.4500000,249.5000000,259.4500000,4409500
MTSS,D,20160420,000000,259.1500000,260.4000000,254.4500000,257.2000000,7017790
MTSS,D,20160421,000000,259.3500000,259.4000000,254.0000000,257.4000000,1757480
MTSS,D,20160422,000000,257.4000000,259.6500000,256.8000000,258.5000000,2014650
MTSS,D,20160425,000000,259.3000000,259.3000000,256.3000000,257.1000000,1423630
MTSS,D,20160426,000000,256.7000000,258.9000000,255.3500000,256.0000000,1229400
MTSS,D,20160427,000000,256.1000000,258.8000000,254.7500000,256.7000000,1793180
MTSS,D,20160428,000000,256.7000000,257.8500000,254.5500000,256.6500000,1802140
MTSS,D,20160429,000000,257.3000000,259.8000000,251.5000000,253.0000000,3000780
MTSS,D,20160504,000000,251.9500000,257.5000000,250.2500000,257.2000000,1440760
MTSS,D,20160505,000000,257.1500000,258.1500000,254.0500000,256.7500000,2000600
MTSS,D,20160506,000000,256.2500000,263.2000000,255.6000000,262.0500000,2545830
MTSS,D,20160510,000000,260.0000000,261.1500000,248.0000000,253.0000000,3347460
MTSS,D,20160511,000000,253.7500000,256.5000000,251.1500000,253.0000000,1327330
MTSS,D,20160512,000000,254.0000000,256.2000000,250.7500000,255.2000000,1399890
MTSS,D,20160513,000000,255.5000000,256.8000000,251.2500000,256.1000000,1185990
MTSS,D,20160516,000000,256.0000000,261.6000000,255.1000000,259.2000000,2699160
MTSS,D,20160517,000000,259.2000000,261.0000000,254.4500000,259.4500000,1544420
MTSS,D,20160518,000000,259.5000000,262.9000000,258.8000000,262.9000000,2967580
MTSS,D,20160519,000000,260.5500000,261.0000000,251.8500000,252.6000000,2674150
MTSS,D,20160520,000000,254.0500000,258.4000000,252.6000000,258.0000000,2100410
MTSS,D,20160523,000000,257.2500000,258.8000000,252.8500000,253.1000000,2024660
MTSS,D,20160524,000000,253.2500000,254.9000000,252.5000000,254.8000000,1224450
MTSS,D,20160525,000000,255.1000000,259.7500000,255.1000000,256.0000000,1635190
MTSS,D,20160526,000000,257.9000000,258.1500000,254.7000000,254.7000000,1442500
MTSS,D,20160527,000000,256.0500000,256.9000000,254.0500000,255.8000000,747800
MTSS,D,20160530,000000,255.2000000,256.4000000,254.1000000,255.5500000,504120
MTSS,D,20160531,000000,255.6500000,257.8000000,255.1000000,257.1500000,1580930
MTSS,D,20160601,000000,256.4500000,258.0000000,248.8000000,251.9000000,2564810
MTSS,D,20160602,000000,252.1000000,255.1500000,247.5000000,254.5500000,2239080
MTSS,D,20160603,000000,255.2000000,256.2500000,251.5000000,253.0000000,1159700
MTSS,D,20160606,000000,253.9000000,272.8000000,253.8500000,267.0000000,13879950
MTSS,D,20160607,000000,268.7000000,268.7000000,263.1000000,264.9500000,3775430
MTSS,D,20160608,000000,265.2500000,267.4000000,263.0000000,263.4000000,1414980
MTSS,D,20160609,000000,264.0500000,265.6000000,260.0000000,264.1500000,1214390
MTSS,D,20160610,000000,264.0000000,264.4500000,259.7500000,260.7000000,1035080
MTSS,D,20160614,000000,261.8000000,263.4000000,256.0000000,263.4000000,1577150
MTSS,D,20160615,000000,263.0000000,268.4500000,261.2500000,268.3000000,2474200
MTSS,D,20160616,000000,266.9500000,268.8000000,255.0000000,256.0000000,2894910
MTSS,D,20160617,000000,257.5000000,259.8500000,253.3000000,253.3000000,1670910
MTSS,D,20160620,000000,255.6500000,264.3000000,255.6500000,262.2000000,2546330
MTSS,D,20160621,000000,260.8000000,261.0000000,253.0000000,255.1000000,3805860
MTSS,D,20160622,000000,256.4000000,258.2000000,253.0000000,253.0000000,2138390
MTSS,D,20160623,000000,253.8000000,255.6500000,248.2500000,249.9000000,5937750
MTSS,D,20160624,000000,244.9500000,250.7000000,238.0500000,238.1500000,5357660
MTSS,D,20160627,000000,239.4000000,239.4000000,232.1500000,234.5000000,3794880
MTSS,D,20160628,000000,234.6500000,242.0000000,234.5000000,240.8000000,3004980
MTSS,D,20160629,000000,242.1500000,243.5000000,237.5500000,243.5000000,2908830
MTSS,D,20160630,000000,243.1500000,245.4500000,242.8000000,243.0500000,1608640
MTSS,D,20160701,000000,244.0000000,248.0000000,240.5500000,245.0500000,2679710
MTSS,D,20160704,000000,234.3500000,237.4000000,233.0000000,235.4500000,2542570
MTSS,D,20160705,000000,235.1500000,237.1000000,233.0000000,235.1500000,1920510
MTSS,D,20160706,000000,235.6500000,235.6500000,233.0000000,235.2000000,962470
MTSS,D,20160707,000000,235.2000000,237.6000000,227.4500000,231.5000000,5118070
MTSS,D,20160708,000000,231.0500000,232.2500000,225.0000000,232.0000000,2677580
MTSS,D,20160711,000000,232.1000000,239.3000000,229.3000000,238.2000000,3179820
MTSS,D,20160712,000000,238.3500000,240.9500000,237.0000000,238.0500000,2083450
MTSS,D,20160713,000000,238.6000000,238.6000000,235.2000000,235.8500000,1113510
MTSS,D,20160714,000000,236.6500000,236.6500000,231.3000000,232.5000000,2365130
MTSS,D,20160715,000000,234.3000000,236.2500000,232.8000000,235.2000000,1726030
MTSS,D,20160718,000000,236.2000000,237.4000000,231.5500000,236.9000000,1053800
MTSS,D,20160719,000000,237.2500000,238.9500000,234.7000000,235.3500000,2936350
MTSS,D,20160720,000000,237.3500000,239.8000000,235.3500000,239.5000000,1367100
MTSS,D,20160721,000000,239.1500000,244.3000000,237.7000000,244.3000000,2462570
MTSS,D,20160722,000000,243.4000000,247.0000000,241.9500000,243.9000000,2552010
MTSS,D,20160725,000000,244.3500000,247.4000000,242.6000000,245.2000000,1811870
MTSS,D,20160726,000000,245.2000000,249.0500000,244.5000000,248.8000000,1769990
MTSS,D,20160727,000000,248.9500000,250.8500000,246.5500000,249.3500000,2256360
MTSS,D,20160728,000000,249.7500000,251.8000000,248.0000000,251.8000000,2141350
MTSS,D,20160729,000000,252.0000000,253.9000000,250.4000000,252.0000000,1764530
MTSS,D,20160801,000000,253.1000000,254.8500000,247.3500000,250.9500000,1851660
MTSS,D,20160802,000000,250.0000000,250.9000000,245.0000000,248.0000000,1775910
MTSS,D,20160803,000000,246.1500000,247.5000000,245.2000000,246.0000000,1525670
MTSS,D,20160804,000000,246.8000000,250.4500000,246.2500000,248.6000000,2136350
MTSS,D,20160805,000000,249.1000000,250.4500000,245.1000000,247.2000000,1118220
MTSS,D,20160808,000000,247.5000000,251.0000000,247.5000000,250.9000000,1576760
MTSS,D,20160809,000000,250.8500000,252.5000000,249.5500000,252.4000000,1531120
MTSS,D,20160810,000000,252.5500000,253.9500000,249.2000000,250.0000000,1396490
MTSS,D,20160811,000000,249.5500000,250.7000000,247.0500000,250.5000000,1364060
MTSS,D,20160812,000000,251.1000000,252.7500000,248.7000000,251.8000000,1792560
MTSS,D,20160815,000000,251.7500000,252.0500000,248.8000000,249.8500000,1122950
MTSS,D,20160816,000000,250.5000000,251.9000000,248.3000000,251.9000000,947230
MTSS,D,20160817,000000,250.6500000,251.3500000,247.4000000,247.5500000,1247090
MTSS,D,20160818,000000,248.3000000,248.4000000,236.3000000,240.0000000,5157050
MTSS,D,20160819,000000,240.6500000,241.1500000,234.0000000,236.6500000,2183870
MTSS,D,20160822,000000,236.0000000,238.6500000,234.6000000,237.1000000,1660020
MTSS,D,20160823,000000,237.3500000,239.5000000,236.1000000,237.3500000,1648420
MTSS,D,20160824,000000,237.5000000,238.0500000,234.0500000,235.2500000,1703600
MTSS,D,20160825,000000,235.2000000,238.2000000,235.2000000,237.5000000,1629830
MTSS,D,20160826,000000,237.5000000,239.3500000,236.5000000,237.2000000,1752100
MTSS,D,20160829,000000,237.0500000,237.8500000,235.1000000,236.0500000,1318590
MTSS,D,20160830,000000,237.3000000,241.5500000,236.2500000,240.7500000,2348480
MTSS,D,20160831,000000,240.3500000,244.8000000,237.6500000,239.1000000,3294570
MTSS,D,20160901,000000,239.7000000,240.7500000,235.8000000,237.0000000,2283070
MTSS,D,20160902,000000,237.6500000,240.0000000,236.0500000,239.5000000,1444820
MTSS,D,20160905,000000,239.9500000,240.6500000,237.1500000,238.8500000,746190
MTSS,D,20160906,000000,238.1000000,239.9500000,238.0500000,239.9000000,1377540
MTSS,D,20160907,000000,240.4500000,249.1500000,240.4500000,244.6000000,5408820
MTSS,D,20160908,000000,245.2500000,247.9500000,244.1000000,246.3500000,2097940
MTSS,D,20160909,000000,246.6500000,247.5000000,242.3500000,243.8500000,1527280
MTSS,D,20160912,000000,242.7500000,243.4500000,239.1000000,240.7000000,1582730
MTSS,D,20160913,000000,241.0000000,241.6000000,236.6000000,237.4000000,2018530
MTSS,D,20160914,000000,237.3000000,237.6500000,235.5000000,235.5500000,1660370
MTSS,D,20160915,000000,236.8000000,236.8000000,229.6500000,230.2000000,4510040
MTSS,D,20160916,000000,230.5000000,234.9000000,229.0000000,232.0000000,3153210
MTSS,D,20160919,000000,232.1000000,233.9000000,229.7500000,231.0000000,1653660
MTSS,D,20160920,000000,231.3000000,231.5000000,229.1500000,230.5000000,1107730
MTSS,D,20160921,000000,230.7500000,235.5500000,230.6500000,233.0000000,2669570
MTSS,D,20160922,000000,234.1500000,236.4500000,233.1500000,234.8000000,2376600
MTSS,D,20160923,000000,234.9500000,235.4500000,230.1500000,231.8500000,2672110
MTSS,D,20160926,000000,231.0000000,233.2000000,230.5000000,230.7000000,2022530
MTSS,D,20160927,000000,231.0500000,234.0000000,229.3000000,229.9000000,2648690
MTSS,D,20160928,000000,229.4500000,232.8500000,229.3000000,229.8000000,2943930
MTSS,D,20160929,000000,231.6000000,231.6500000,229.5000000,230.0500000,1158450
MTSS,D,20160930,000000,230.0500000,230.4500000,227.3500000,227.5000000,3322980
MTSS,D,20161003,000000,228.5500000,229.9000000,226.5500000,229.4000000,2241820
MTSS,D,20161004,000000,229.5000000,231.8000000,228.9500000,229.0500000,2187110
MTSS,D,20161005,000000,229.1000000,229.3500000,227.0500000,228.4000000,2006800
MTSS,D,20161006,000000,228.5500000,232.0000000,227.5000000,230.8000000,2480580
MTSS,D,20161007,000000,230.5500000,232.7000000,229.8000000,230.3000000,2185500
MTSS,D,20161010,000000,230.6000000,232.9500000,230.4000000,232.5500000,2377800
MTSS,D,20161011,000000,232.7500000,233.8500000,231.6000000,231.9500000,2251820
MTSS,D,20161012,000000,231.9500000,233.1500000,231.0500000,232.4000000,4432750
MTSS,D,20161013,000000,222.2000000,224.3000000,221.6500000,221.7500000,4388580
MTSS,D,20161014,000000,221.8500000,223.4500000,219.0000000,219.4500000,2676320
MTSS,D,20161017,000000,219.5000000,220.3000000,217.1000000,219.4500000,1479640
MTSS,D,20161018,000000,219.7000000,220.5000000,219.0500000,220.1500000,1336780
MTSS,D,20161019,000000,220.2000000,220.4500000,217.5000000,218.8000000,1330920
MTSS,D,20161020,000000,218.8500000,219.4000000,217.5500000,218.8000000,1107530
MTSS,D,20161021,000000,218.8000000,219.2000000,216.7500000,217.6000000,1233300
MTSS,D,20161024,000000,218.9000000,219.8500000,217.1000000,217.3000000,2200400
MTSS,D,20161025,000000,217.7500000,218.8500000,217.2500000,217.4500000,1846410
MTSS,D,20161026,000000,217.6500000,218.4500000,217.2000000,217.2000000,857500
MTSS,D,20161027,000000,217.0000000,217.4500000,213.0000000,213.4000000,2687180
MTSS,D,20161028,000000,212.9500000,214.4500000,211.5500000,213.3000000,2626380
MTSS,D,20161031,000000,213.8500000,223.7500000,212.1500000,223.5000000,8776270
MTSS,D,20161101,000000,223.9500000,225.0000000,222.3500000,223.7000000,3328460
MTSS,D,20161102,000000,222.9500000,224.5000000,220.2000000,220.6000000,2231950
MTSS,D,20161103,000000,220.9500000,222.0000000,218.6000000,220.5000000,2346180
MTSS,D,20161107,000000,219.9000000,221.6500000,217.7500000,220.8000000,1155200
MTSS,D,20161108,000000,219.7000000,222.0000000,218.2500000,219.2000000,1232680
MTSS,D,20161109,000000,216.0000000,222.0000000,215.2000000,220.7000000,1829540
MTSS,D,20161110,000000,222.1000000,228.6500000,221.1500000,224.3000000,4985640
MTSS,D,20161111,000000,223.8000000,224.5500000,220.5000000,221.9000000,1510620
MTSS,D,20161114,000000,221.9500000,223.5000000,220.5000000,221.5500000,979310
MTSS,D,20161115,000000,221.4500000,221.6500000,218.6000000,220.2500000,1187870
MTSS,D,20161116,000000,220.9000000,222.4500000,218.7000000,221.6000000,1434100
MTSS,D,20161117,000000,221.9000000,223.1000000,219.9000000,220.8000000,1283680
MTSS,D,20161118,000000,221.1000000,221.9000000,219.0000000,220.5000000,1879430
MTSS,D,20161121,000000,220.9500000,224.4500000,220.3000000,224.4500000,2262770
MTSS,D,20161122,000000,224.5500000,227.7500000,222.6000000,223.5000000,3430530
MTSS,D,20161123,000000,223.8500000,226.8500000,223.4500000,225.7000000,2811800
MTSS,D,20161124,000000,225.9500000,228.9000000,225.9500000,228.2000000,2671350
MTSS,D,20161125,000000,227.9500000,230.4000000,226.0000000,227.5000000,2083700
MTSS,D,20161128,000000,227.7500000,229.4000000,226.7000000,229.3000000,852740
MTSS,D,20161129,000000,229.1000000,231.9000000,228.1500000,229.5500000,1666500
MTSS,D,20161130,000000,230.0500000,231.5000000,228.3000000,230.2500000,1521490
MTSS,D,20161201,000000,232.4000000,239.0000000,230.7000000,239.0000000,3994620
MTSS,D,20161202,000000,238.2500000,244.9000000,237.6000000,244.7000000,4303150
MTSS,D,20161205,000000,244.1500000,249.7500000,244.1500000,249.2500000,3101060
MTSS,D,20161206,000000,248.9500000,252.7000000,248.1000000,248.4500000,3183690
MTSS,D,20161207,000000,248.1500000,250.4000000,244.2000000,250.1000000,3791780
MTSS,D,20161208,000000,250.8500000,254.3500000,249.7500000,254.0000000,4070380
MTSS,D,20161209,000000,254.5000000,259.6500000,254.5000000,256.9500000,2795930
MTSS,D,20161212,000000,257.6500000,262.0000000,255.8000000,261.9000000,3544770
MTSS,D,20161213,000000,261.9500000,263.1000000,258.4000000,259.9500000,2193460
MTSS,D,20161214,000000,260.0500000,261.5000000,255.0000000,259.0000000,3550860
MTSS,D,20161215,000000,257.1500000,266.2000000,254.4500000,264.0000000,5228160
MTSS,D,20161216,000000,264.0000000,268.8000000,262.5500000,266.6000000,2339080
MTSS,D,20161219,000000,266.8000000,267.0000000,259.1500000,259.1500000,1089460
MTSS,D,20161220,000000,259.0000000,261.3000000,256.9500000,259.7000000,1069380
MTSS,D,20161221,000000,258.7000000,261.0000000,255.0000000,256.0000000,964310
MTSS,D,20161222,000000,254.6000000,254.6000000,249.1000000,252.8000000,1105830
MTSS,D,20161223,000000,252.2000000,254.3500000,245.5000000,250.0000000,1473810
MTSS,D,20161226,000000,248.9500000,251.8500000,246.7000000,248.9000000,553210
MTSS,D,20161227,000000,248.6500000,250.8000000,246.2000000,248.7000000,702410
MTSS,D,20161228,000000,248.6500000,250.5500000,246.6000000,250.0000000,1002580
MTSS,D,20161229,000000,249.9500000,256.2500000,246.1500000,253.8000000,1786960
MTSS,D,20161230,000000,254.1000000,259.3000000,253.1500000,259.0000000,1659140
